"oanatinus_gene_ensembl"	"cporcellus_gene_ensembl"	"gaculeatus_gene_ensembl"	"itridecemlineatus_gene_ensembl"	"lafricana_gene_ensembl"	"choffmanni_gene_ensembl"	"csavignyi_gene_ensembl"	"fcatus_gene_ensembl"	"rnorvegicus_gene_ensembl"	"psinensis_gene_ensembl"	"cjacchus_gene_ensembl"	"ttruncatus_gene_ensembl"	"scerevisiae_gene_ensembl"	"celegans_gene_ensembl"	"csabaeus_gene_ensembl"	"oniloticus_gene_ensembl"	"amexicanus_gene_ensembl"	"trubripes_gene_ensembl"	"pmarinus_gene_ensembl"	"eeuropaeus_gene_ensembl"	"falbicollis_gene_ensembl"	"etelfairi_gene_ensembl"	"cintestinalis_gene_ensembl"	"ptroglodytes_gene_ensembl"	"nleucogenys_gene_ensembl"	"sscrofa_gene_ensembl"	"ocuniculus_gene_ensembl"	"dnovemcinctus_gene_ensembl"	"pcapensis_gene_ensembl"	"tguttata_gene_ensembl"	"mlucifugus_gene_ensembl"	"hsapiens_gene_ensembl"	"pformosa_gene_ensembl"	"tbelangeri_gene_ensembl"	"mfuro_gene_ensembl"	"ggallus_gene_ensembl"	"xtropicalis_gene_ensembl"	"ecaballus_gene_ensembl"	"pabelii_gene_ensembl"	"drerio_gene_ensembl"	"xmaculatus_gene_ensembl"	"tnigroviridis_gene_ensembl"	"lchalumnae_gene_ensembl"	"amelanoleuca_gene_ensembl"	"mmulatta_gene_ensembl"	"pvampyrus_gene_ensembl"	"panubis_gene_ensembl"	"mdomestica_gene_ensembl"	"acarolinensis_gene_ensembl"	"vpacos_gene_ensembl"	"tsyrichta_gene_ensembl"	"ogarnettii_gene_ensembl"	"dmelanogaster_gene_ensembl"	"mmurinus_gene_ensembl"	"loculatus_gene_ensembl"	"olatipes_gene_ensembl"	"oprinceps_gene_ensembl"	"ggorilla_gene_ensembl"	"dordii_gene_ensembl"	"oaries_gene_ensembl"	"mmusculus_gene_ensembl"	"mgallopavo_gene_ensembl"	"gmorhua_gene_ensembl"	"saraneus_gene_ensembl"	"aplatyrhynchos_gene_ensembl"	"sharrisii_gene_ensembl"	"meugenii_gene_ensembl"	"btaurus_gene_ensembl"	"cfamiliaris_gene_ensembl"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1
1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1
1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	1	1	0	0
1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0
1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0
1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1
0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1
0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1
1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1
0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1
1	0	0	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1
0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1
1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1
1	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1
1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1
1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1
1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
1	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0
1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0
1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	1
0	1	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1
1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1
1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1
0	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	0	1	0
1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	1
1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1	1	1	0	1	0	0	1	1
0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1
1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	0	0	0	1	1	1
1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0
0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	1	0	0	1	1
0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0
0	0	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1
1	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1
